0,1,2,3,4,5,6,7,8,9,10,11,12
友誼賽,2014-07-26,薩克拉門托共和,1-3,西布朗,0-2,-,大[2.5],雙,,,●,
友誼賽,2014-07-22,薩克拉門托共和,0-1,西布朗,0-1,-,小[2.5],單,●,,,
友誼賽,2014-07-16,梳士貝利,1-2,西布朗,1-2,走[-1],大[2.5/3],單,,●,,
勝 平 負,,,,,,,,,,,,
英超,2016-03-19,西布朗,0-1,諾域治,0-0,輸[-1],小[2],單,●,,,
英超,2016-03-07,西布朗,1-0,曼聯,0-0,贏[+0.5],小[2/2.5],單,●,,,
英超,2016-03-02,李斯特城,2-2,西布朗,2-1,贏[+0.5/1],大[2.5],雙,,,●,
英超,2016-02-28,西布朗,3-2,水晶宮,3-0,贏[0],大[2],單,,,●,
英足總盃,2016-02-20,雷丁,3-1,西布朗,0-0,輸[0],大[2/2.5],雙,,,●,
英超,2016-02-13,愛華頓,0-1,西布朗,0-1,贏[+1/1.5],小[2/2.5],單,●,,,
英足總盃,2016-02-11,彼德堡,1-1,西布朗,0-0,輸[-0.5],小[2.5/3],雙,,●,,
英超,2016-02-06,紐卡素,1-0,西布朗,1-0,輸[+0/0.5],小[2/2.5],單,●,,,
英超,2016-02-03,西布朗,1-1,史雲斯,0-0,輸[-0/0.5],大[1.5/2],雙,,●,,
英足總盃,2016-01-30,西布朗,2-2,彼德堡,1-0,輸[-1],大[2/2.5],雙,,,●,
英超,2016-01-23,西布朗,0-0,阿士東維拉,0-0,輸[-0/0.5],小[1.5/2],雙,●,,,
英足總盃,2016-01-20,布里斯托城,0-1,西布朗,0-0,贏[-0.5],小[2.5],單,●,,,
英超,2016-01-16,修咸頓,3-0,西布朗,2-0,輸[+0.5/1],大[2],單,,●,,
英超,2016-01-14,車路士,2-2,西布朗,1-1,贏[+1],大[2.5],雙,,,●,
英足總盃,2016-01-09,西布朗,2-2,布里斯托城,0-0,輸[-1],大[2.5/3],雙,,,●,
英超,2016-01-02,西布朗,2-1,史篤城,0-0,贏[0],大[2/2.5],單,,●,,
英超,2015-12-28,西布朗,1-0,紐卡素,0-0,贏[-0/0.5],小[2],單,●,,,
英超,2015-12-26,史雲斯,1-0,西布朗,1-0,輸[+0.5],小[2/2.5],單,●,,,
英超,2015-12-19,西布朗,1-2,般尼茅夫,0-0,輸[0],大[2/2.5],單,,●,,
英超,2015-12-14,利物浦,2-2,西布朗,1-1,贏[+1/1.5],大[2.5],雙,,,●,
英超,2015-12-05,西布朗,1-1,熱刺,1-1,贏[+0.5],小[2.5],雙,,●,,
英超,2015-11-29,韋斯咸,1-1,西布朗,1-0,贏[+0/0.5],走[2],雙,,●,,
英超,2015-11-21,西布朗,2-1,阿仙奴,2-1,贏[+1],大[2.5],單,,●,,
英超,2015-11-07,曼聯,2-0,西布朗,0-0,輸[+1/1.5],小[2/2.5],雙,,●,,
英超,2015-10-31,西布朗,2-3,李斯特城,1-0,輸[0],大[2.5],單,,,●,
英超,2015-10-24,諾域治,0-1,西布朗,0-0,贏[+0.5],小[2/2.5],單,●,,,
英超,2015-10-17,西布朗,1-0,新特蘭,0-0,贏[-0/0.5],小[2/2.5],單,●,,,
英超,2015-10-03,水晶宮,2-0,西布朗,0-0,輸[+0.5],小[2.5],雙,,●,,
英超,2015-09-29,西布朗,2-3,愛華頓,1-0,輸[0],大[2.5],單,,,●,
英聯賽盃,2015-09-24,諾域治,3-0,西布朗,0-0,輸[+0/0.5],大[2/2.5],單,,●,,
英超,2015-09-19,阿士東維拉,0-1,西布朗,0-1,贏[+0/0.5],小[2/2.5],單,●,,,
英超,2015-09-12,西布朗,0-0,修咸頓,0-0,贏[+0/0.5],小[2/2.5],雙,●,,,
英超,2015-08-29,史篤城,0-1,西布朗,0-1,贏[+0/0.5],小[2],單,●,,,
英聯賽盃,2015-08-26,西布朗,0-0,維爾港,0-0,輸[-1/1.5],小[2.5],雙,●,,,
英超,2015-08-23,西布朗,2-3,車路士,1-3,走[+1],大[2.5/3],單,,,●,
英超,2015-08-15,屈福特,0-0,西布朗,0-0,贏[+0.5],小[2.5],雙,●,,,
英超,2015-08-11,西布朗,0-3,曼城,0-2,輸[+1],大[2.5],單,,●,,
友誼賽,2015-08-01,布里斯托流浪,0-4,西布朗,0-2,贏[-1],大[2.5],雙,,,●,
友誼賽,2015-07-29,華素爾,0-2,西布朗,0-0,贏[-0.5/1],小[2.5/3],雙,,●,,
友誼賽,2015-07-25,史雲頓,1-4,西布朗,1-2,贏[-0.5/1],大[2.5/3],單,,,●,
友誼賽,2015-07-20,列治文踢球者,1-2,西布朗,0-1,贏[-0.5/1],大[2.5],單,,●,,
友誼賽,2015-07-18,查勒斯頓炮台,1-2,西布朗,0-1,走[-1],大[2.5/3],單,,●,,
友誼賽,2015-07-16,奧蘭多城,3-1,西布朗,1-1,輸[-0.5],大[2.5],雙,,,●,
友誼賽,2015-07-09,薩爾斯堡,3-1,西布朗,2-0,輸[+0/0.5],大[3],雙,,,●,
勝 平 負,,,,,,,,,,,,
