0,1,2,3,4,5,6,7,8,9,10,11,12
英冠,2016-01-13,狼隊,3-2,富咸,2-1,輸[+0/0.5],大[2.5/3],單,,,●,
英足總盃,2016-01-09,錫周三,2-1,富咸,1-1,輸[+0.5],大[2/2.5],單,,●,,
英冠,2016-01-02,富咸,0-1,錫周三,0-1,輸[0],小[3],單,●,,,
英冠,2015-12-30,富咸,4-1,洛達咸,2-1,贏[-0.5],大[3],單,,,●,
英冠,2015-12-26,打比郡,2-0,富咸,0-0,輸[+1/1.5],小[3/3.5],雙,,●,,
英冠,2015-12-19,保頓,2-2,富咸,0-1,贏[+0/0.5],大[3],雙,,,●,
英冠,2015-12-16,富咸,1-2,葉士域治,1-1,輸[0],走[3],單,,●,,
英冠,2015-12-12,富咸,2-2,賓福特,1-1,走[0],大[2.5/3],雙,,,●,
英冠,2015-12-05,諾定咸森林,3-0,富咸,1-0,輸[+0.5],走[3],單,,●,,
英冠,2015-11-28,富咸,1-1,普雷斯頓,0-1,輸[-0/0.5],小[2.5],雙,,●,,
英冠,2015-11-21,米爾頓凱恩斯,1-1,富咸,1-1,走[0],小[2.5],雙,,●,,
英冠,2015-11-07,富咸,2-5,伯明翰,0-3,輸[-0/0.5],大[2/2.5],單,,,,●
英冠,2015-11-04,般尼,3-1,富咸,2-0,輸[+0.5],大[2/2.5],雙,,,●,
英冠,2015-10-31,布里斯托城,1-4,富咸,0-4,贏[+0.5],大[3/3.5],單,,,●,
英冠,2015-10-24,富咸,4-2,雷丁,0-1,贏[+0.5],大[2/2.5],雙,,,●,
英冠,2015-10-22,富咸,1-1,列斯聯,1-0,輸[-0/0.5],小[2/2.5],雙,,●,,
英冠,2015-10-17,米杜士堡,0-0,富咸,0-0,贏[+1/1.5],小[3],雙,●,,,
英冠,2015-10-04,查爾頓,2-2,富咸,0-1,走[0],大[2/2.5],雙,,,●,
英冠,2015-09-30,富咸,0-3,狼隊,0-0,輸[-0/0.5],大[2.5/3],單,,●,,
英冠,2015-09-26,富咸,4-0,昆士柏流浪,3-0,贏[0],大[3],雙,,,●,
英聯賽盃,2015-09-23,富咸,0-1,史篤城,0-1,輸[0],小[2/2.5],單,●,,,
英冠,2015-09-19,錫周三,3-2,富咸,2-1,輸[+0.5],大[2/2.5],單,,,●,
英冠,2015-09-13,富咸,2-1,布力般流浪,2-0,贏[-0/0.5],大[2.5/3],單,,●,,
英冠,2015-08-29,洛達咸,1-3,富咸,0-2,贏[0],大[2.5/3],雙,,,●,
英聯賽盃,2015-08-26,富咸,3-0,錫菲聯,0-0,贏[-0/0.5],大[2.5],單,,●,,
英冠,2015-08-22,富咸,1-1,哈德斯菲爾德,0-0,輸[-0/0.5],小[2.5],雙,,●,,
英冠,2015-08-20,侯城,2-1,富咸,1-0,走[+1],大[2.5/3],單,,●,,
英冠,2015-08-15,富咸,1-2,白禮頓,1-1,輸[+0/0.5],大[2.5],單,,●,,
英聯賽盃,2015-08-12,韋甘比,0-1,富咸,0-0,贏[-0/0.5],小[2.5/3],單,●,,,
英冠,2015-08-08,卡迪夫城,1-1,富咸,0-0,贏[+0/0.5],小[2.5/3],雙,,●,,
友誼賽,2015-08-01,富咸,1-1,水晶宮,1-0,贏[+0/0.5],小[2.5],雙,,●,,
友誼賽,2015-07-25,法蘭克福,1-0,富咸,1-0,輸[+0.5],小[3],單,●,,,
友誼賽,2015-07-23,哈化柏林,2-2,富咸,2-1,贏[+0/0.5],大[3/3.5],雙,,,●,
友誼賽,2015-07-18,卡維尼,1-3,富咸,1-2,贏[-0.5/1],大[3],雙,,,●,
友誼賽,2015-07-12,阿士東維拉,1-3,富咸,0-1,贏[+0/0.5],大[2.5],雙,,,●,
勝 平 負,,,,,,,,,,,,
