0,1,2,3,4,5,6,7,8,9,10,11,12
英超,2014-12-20,阿士東維拉,1-1,曼聯,1-0,輸[-0.5/1],小[2.5],雙,,●,,
英超,2014-12-14,曼聯,3-0,利物浦,2-0,贏[-0.5],大[2.5/3],單,,●,,
英超,2014-12-09,修咸頓,1-2,曼聯,1-1,贏[0],大[2.5],單,,●,,
英超,2014-12-03,曼聯,2-1,史篤城,1-1,走[-1],大[2.5/3],單,,●,,
英超,2014-11-29,曼聯,3-0,侯城,2-0,贏[-1.5],大[2.5/3],單,,●,,
英超,2014-11-23,阿仙奴,1-2,曼聯,0-0,贏[+0.5],大[2.5/3],單,,●,,
英超,2014-11-08,曼聯,1-0,水晶宮,0-0,輸[-1.5],小[3],單,●,,,
英超,2014-11-02,曼城,1-0,曼聯,0-0,輸[+0.5],小[3],單,●,,,
英超,2014-10-27,曼聯,1-1,車路士,0-0,走[0],小[2.5],雙,,●,,
英超,2014-10-21,西布朗,2-2,曼聯,1-0,輸[-0.5/1],大[2.5/3],雙,,,●,
英超,2014-10-05,曼聯,2-1,愛華頓,1-0,走[-1],走[3],單,,●,,
英超,2014-09-27,曼聯,2-1,韋斯咸,2-1,輸[-1.5],小[3/3.5],單,,●,,
英超,2014-09-21,李斯特城,5-3,曼聯,1-2,輸[-0.5/1],大[2.5/3],雙,,,,●
英超,2014-09-14,曼聯,4-0,昆士柏流浪,3-0,贏[-1.5/2],大[2.5/3],雙,,,●,
英超,2014-08-30,般尼,0-0,曼聯,0-0,輸[-1],小[2.5/3],雙,●,,,
英聯賽盃,2014-08-27,米爾頓凱恩斯,4-0,曼聯,1-0,輸[-1/1.5],大[3/3.5],雙,,,●,
英超,2014-08-24,新特蘭,1-1,曼聯,1-1,輸[-0.5/1],小[2.5],雙,,●,,
英超,2014-08-16,曼聯,1-2,史雲斯,0-1,輸[-1/1.5],大[2.5/3],單,,●,,
友誼賽,2014-08-13,曼聯,2-1,華倫西亞,0-0,贏[-0.5/1],走[3],單,,●,,
國際冠軍盃,2014-08-05,曼聯,3-1,利物浦,0-1,贏[-0/0.5],大[2.5/3],雙,,,●,
國際冠軍盃,2014-08-03,皇家馬德里,1-3,曼聯,1-2,贏[+0/0.5],大[2.5/3],雙,,,●,
國際冠軍盃,2014-07-30,國際米蘭,0-0,曼聯,0-0,輸[-0.5/1],小[2.5/3],雙,●,,,
國際冠軍盃,2014-07-27,羅馬,2-3,曼聯,0-3,贏[-0.5],大[2.5],單,,,●,
友誼賽,2014-07-24,洛杉磯銀河,0-7,曼聯,0-3,贏[-1],大[3],單,,,,●
友誼賽,2014-07-20,布雷,1-0,曼聯,1-0,-,小[2.5],單,●,,,
勝 平 負,,,,,,,,,,,,
英超,2016-03-21,曼城,0-1,曼聯,0-1,贏[+0.5],小[2/2.5],單,●,,,
歐霸盃,2016-03-18,曼聯,1-1,利物浦,1-1,走[0],小[2.5],雙,,●,,
英足總盃,2016-03-14,曼聯,1-1,韋斯咸,0-0,輸[-0.5/1],小[2/2.5],雙,,●,,
歐霸盃,2016-03-11,利物浦,2-0,曼聯,1-0,輸[+0.5],小[2.5],雙,,●,,
英超,2016-03-07,西布朗,1-0,曼聯,0-0,輸[-0.5],小[2/2.5],單,●,,,
英超,2016-03-03,曼聯,1-0,屈福特,0-0,贏[-0.5/1],小[2.5],單,●,,,
英超,2016-02-28,曼聯,3-2,阿仙奴,2-1,贏[+0/0.5],大[2.5],單,,,●,
歐霸盃,2016-02-26,曼聯,5-1,米迪蘭特,1-1,贏[-1.5],大[2.5],雙,,,●,
英足總盃,2016-02-23,梳士貝利,0-3,曼聯,0-2,贏[-1.5/2],小[3/3.5],單,,●,,
歐霸盃,2016-02-19,米迪蘭特,2-1,曼聯,1-1,輸[-1],大[2.5],單,,●,,
英超,2016-02-13,新特蘭,2-1,曼聯,1-1,輸[-0.5/1],大[2.5],單,,●,,
英超,2016-02-08,車路士,1-1,曼聯,0-0,贏[+0/0.5],走[2],雙,,●,,
英超,2016-02-03,曼聯,3-0,史篤城,2-0,贏[-1],大[2/2.5],單,,●,,
英足總盃,2016-01-30,打比郡,1-3,曼聯,1-1,贏[-0.5],大[2.5],雙,,,●,
英超,2016-01-23,曼聯,0-1,修咸頓,0-0,輸[-0/0.5],小[2],單,●,,,
英超,2016-01-17,利物浦,0-1,曼聯,0-0,贏[0],小[2/2.5],單,●,,,
英超,2016-01-13,紐卡素,3-3,曼聯,1-2,輸[-0.5],大[2.5],雙,,,●,
英足總盃,2016-01-10,曼聯,1-0,錫菲聯,0-0,輸[-1.5/2],小[3/3.5],單,●,,,
英超,2016-01-02,曼聯,2-1,史雲斯,0-0,走[-1],大[2/2.5],單,,●,,
英超,2015-12-29,曼聯,0-0,車路士,0-0,輸[-0/0.5],小[2/2.5],雙,●,,,
