0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
Sunderland,Watford,Everton,H,Southampton,A,Crystal Palace,A,Stoke,H,Arsenal,H,West Ham,H,Leicester,H,Man United,A,Aston Villa,A,Norwich,H,16781.0,0,6,2,3,2,0,0,1,0,1,1,3,0,0,0,0,1,1,3,0,0,1,2,0,0,2,0,1,0,3,1,1,1,0,0,1,2,0,3,0,0,1,0,2,1,0,1,0,0,1,1,2,1,2,0,0,0,2,3,2,3,0,0,1,2,0,3,3,0,0,A
Bournemouth,Man United,Southampton,H,Newcastle,A,Swansea,D,Everton,D,Chelsea,A,Crystal Palace,D,West Brom,H,Watford,A,Leicester,D,West Ham,D,16781.0,0,2,0,0,2,1,0,1,0,1,2,2,0,0,0,2,2,3,2,0,0,1,3,3,2,0,0,0,0,0,1,2,1,0,0,0,0,0,3,3,0,0,1,2,0,1,3,0,1,0,1,2,1,2,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,H
Crystal Palace,Southampton,Man United,D,Liverpool,A,Sunderland,A,Newcastle,H,Everton,D,Bournemouth,H,Sunderland,A,Stoke,A,Man City,H,Aston Villa,D,16781.0,1,0,0,3,3,0,0,0,1,2,1,2,0,0,1,0,1,1,3,0,0,1,5,1,1,1,0,0,0,1,1,1,2,0,0,1,2,0,0,2,1,0,0,0,1,1,3,0,0,1,0,1,2,0,0,0,0,3,1,2,1,0,0,1,1,1,1,2,0,0,H
West Ham,Stoke,Watford,H,Everton,D,Tottenham,H,West Brom,D,Man United,D,Newcastle,D,Chelsea,H,Southampton,A,Sunderland,H,Man City,H,16781.0,0,2,0,3,0,0,1,1,1,1,1,2,0,0,0,4,1,2,2,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,1,1,0,3,1,0,0,0,0,1,2,0,0,0,0,2,0,0,2,0,1,1,2,0,0,1,0,0,D
Liverpool,West Brom,Chelsea,A,Crystal Palace,A,Man City,A,Swansea,H,Newcastle,H,Leicester,A,Man United,H,Arsenal,H,West Ham,D,Tottenham,D,16782.0,0,1,3,1,4,0,0,1,1,2,1,2,0,0,0,1,4,0,3,0,0,1,1,0,3,1,0,0,0,2,0,3,1,0,0,1,2,3,0,2,0,0,0,2,0,1,3,0,1,1,2,1,3,2,0,0,0,1,1,0,2,0,0,1,1,1,3,2,0,0,D
Aston Villa,Arsenal,Tottenham,H,Man City,D,Everton,H,Watford,A,Southampton,D,Swansea,A,Tottenham,D,West Brom,H,Norwich,D,Sunderland,H,16782.0,0,3,1,0,3,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,1,2,3,2,3,0,0,0,1,1,1,2,0,0,0,0,3,2,0,0,0,1,1,1,0,1,0,0,0,2,1,3,2,0,0,0,1,1,1,1,0,0,1,3,1,1,1,0,0,A
Tottenham,Newcastle,Aston Villa,H,Arsenal,D,West Ham,H,Chelsea,D,West Brom,D,Stoke,D,Bournemouth,A,Leicester,A,Crystal Palace,H,Liverpool,H,16782.0,1,3,1,0,3,0,0,0,1,1,0,1,0,0,1,4,1,2,2,0,0,1,0,0,4,2,0,0,0,1,1,3,2,0,0,1,0,0,1,3,0,0,0,0,1,2,2,0,0,1,0,3,4,1,0,0,0,5,1,1,1,0,0,1,2,0,3,1,0,0,A
Leicester,Chelsea,West Brom,A,Watford,H,Newcastle,A,Man United,D,Swansea,A,Liverpool,A,Stoke,H,Norwich,H,Tottenham,D,Bournemouth,A,16783.0,0,2,3,0,2,0,0,1,2,1,0,1,0,0,0,0,3,4,1,0,0,1,1,1,0,1,0,0,0,0,3,2,3,0,0,1,1,3,1,4,0,0,0,1,0,3,1,0,0,1,1,0,1,4,0,0,0,0,0,4,2,0,0,1,0,1,2,1,0,0,H
Stoke,Crystal Palace,Chelsea,H,Southampton,A,Sunderland,H,Man City,H,West Ham,D,Liverpool,A,Sunderland,A,Newcastle,H,Everton,D,Southampton,H,16788.0,1,1,0,3,1,0,0,0,0,1,2,0,0,0,0,2,0,0,2,0,1,1,2,0,0,1,0,0,0,0,0,1,2,0,0,0,1,2,1,2,0,0,1,0,1,1,3,0,0,1,5,1,1,1,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,A
West Brom,Bournemouth,Man United,H,Arsenal,H,West Ham,D,Tottenham,D,Liverpool,D,Newcastle,A,Swansea,D,Everton,D,Chelsea,A,Man United,H,16788.0,0,2,0,1,3,0,1,1,2,1,3,2,0,0,0,1,1,0,2,0,0,1,1,1,3,2,0,0,0,2,2,0,0,0,0,1,0,1,2,2,0,0,0,2,2,3,2,0,0,1,3,3,2,0,0,0,0,0,1,2,1,0,0,1,2,1,2,1,0,0,A
Southampton,Tottenham,Sunderland,A,Stoke,A,Man City,H,Aston Villa,D,Crystal Palace,H,Arsenal,D,West Ham,H,Chelsea,D,West Brom,D,Newcastle,A,16788.0,0,0,1,1,3,0,0,1,0,1,2,0,0,0,0,3,1,2,1,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,4,1,2,2,0,0,1,0,0,4,2,0,0,0,1,1,3,2,0,0,1,1,2,2,2,0,0,A
Chelsea,Sunderland,Stoke,H,Norwich,H,Tottenham,D,Bournemouth,A,Leicester,H,Southampton,A,Crystal Palace,A,Stoke,H,Arsenal,H,Watford,A,16788.0,0,1,0,3,1,0,0,1,1,0,1,4,0,0,0,0,0,4,2,0,0,1,0,1,2,1,0,0,0,2,1,2,0,0,0,1,0,1,1,3,0,0,0,0,1,1,3,0,0,1,2,0,0,2,0,1,0,3,1,1,1,0,0,1,0,1,1,0,0,0,H
Man United,Norwich,West Brom,H,Watford,A,Leicester,D,West Ham,D,Bournemouth,H,Swansea,H,Chelsea,H,Arsenal,D,Watford,H,Everton,D,16788.0,1,2,0,1,3,0,1,0,1,2,1,2,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,2,1,2,1,0,0,1,1,0,1,0,0,0,0,1,0,1,4,0,0,1,1,1,1,1,0,0,0,2,0,3,3,0,0,1,1,1,1,0,0,0,A
Everton,Leicester,West Ham,D,Aston Villa,H,Bournemouth,D,Crystal Palace,D,Norwich,D,Watford,H,Newcastle,A,Man United,D,Swansea,A,Chelsea,H,16788.0,0,1,1,1,2,0,0,1,4,0,0,0,0,0,0,3,3,2,0,0,0,1,1,1,1,2,0,0,0,1,1,1,0,0,0,1,2,1,0,1,0,0,0,0,3,4,1,0,0,1,1,1,0,1,0,0,0,0,3,2,3,0,0,1,2,1,2,0,0,0,A
Newcastle,Aston Villa,Bournemouth,A,Leicester,A,Crystal Palace,H,Liverpool,H,Tottenham,A,Man City,D,Everton,H,Watford,A,Southampton,D,Arsenal,A,16788.0,0,0,1,2,2,0,0,1,0,3,4,1,0,0,0,5,1,1,1,0,0,1,2,0,3,1,0,0,0,1,2,2,2,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,0,1,2,3,2,3,0,0,0,1,1,1,2,0,0,1,0,2,0,0,0,0,D
Swansea,West Ham,Norwich,H,Bournemouth,D,Liverpool,H,Leicester,A,Man City,H,Everton,D,Tottenham,H,West Brom,D,Man United,D,Stoke,D,16789.0,0,1,0,1,0,0,0,1,2,2,3,2,0,0,0,1,0,3,1,0,0,1,0,3,2,3,0,0,0,2,1,3,1,0,0,1,1,1,1,2,0,0,0,4,1,2,2,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,D
Watford,Liverpool,Leicester,H,Man United,A,Aston Villa,A,Norwich,H,Sunderland,A,Crystal Palace,A,Man City,A,Swansea,H,Newcastle,H,West Brom,D,16789.0,0,2,1,0,1,0,0,1,1,2,1,2,0,0,0,2,3,2,3,0,0,1,2,0,3,3,0,0,0,0,1,1,0,0,0,1,1,2,1,2,0,0,0,1,4,0,3,0,0,1,1,0,3,1,0,0,0,2,0,3,1,0,0,1,2,2,0,0,0,0,H
Arsenal,Man City,Tottenham,D,West Brom,H,Norwich,D,Sunderland,H,Aston Villa,A,Aston Villa,D,Liverpool,A,Southampton,H,Stoke,H,Swansea,H,16790.0,1,1,1,0,1,0,0,0,2,1,3,2,0,0,0,1,1,1,1,0,0,1,3,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,4,0,3,0,0,1,3,1,2,1,0,0,0,2,0,0,1,0,0,1,2,1,3,1,0,0,H
Tottenham,Norwich,West Ham,H,Chelsea,D,West Brom,D,Newcastle,A,Southampton,A,Chelsea,H,Arsenal,D,Watford,H,Everton,D,Man United,A,16795.0,1,4,1,2,2,0,0,1,0,0,4,2,0,0,0,1,1,3,2,0,0,1,1,2,2,2,0,0,0,0,2,1,1,0,0,0,1,0,1,4,0,0,1,1,1,1,1,0,0,0,2,0,3,3,0,0,1,1,1,1,0,0,0,0,1,2,0,2,0,0,H
Stoke,Man United,Southampton,A,Sunderland,H,Man City,H,West Ham,D,Crystal Palace,A,Watford,A,Leicester,D,West Ham,D,Bournemouth,H,Norwich,A,16795.0,0,0,1,2,0,0,0,0,2,0,0,2,0,1,1,2,0,0,1,0,0,0,0,0,1,2,0,0,1,1,2,2,0,0,0,0,1,2,1,2,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,2,1,2,1,0,0,1,1,2,0,2,0,0,H
Southampton,Arsenal,Stoke,A,Man City,H,Aston Villa,D,Crystal Palace,H,Tottenham,A,West Brom,H,Norwich,D,Sunderland,H,Aston Villa,A,Man City,H,16795.0,1,0,1,2,0,0,0,0,3,1,2,1,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,2,1,3,2,0,0,0,1,1,1,1,0,0,1,3,1,1,1,0,0,0,0,2,0,0,0,0,1,2,1,0,2,0,0,H
Newcastle,Everton,Leicester,A,Crystal Palace,H,Liverpool,H,Tottenham,A,Aston Villa,D,Aston Villa,H,Bournemouth,D,Crystal Palace,D,Norwich,D,Leicester,A,16795.0,1,0,3,4,1,0,0,0,5,1,1,1,0,0,1,2,0,3,1,0,0,0,1,2,2,2,0,0,1,1,1,1,3,0,0,1,4,0,0,0,0,0,0,3,3,2,0,0,0,1,1,1,1,2,0,0,0,1,1,1,0,0,0,1,2,3,2,1,0,0,A
Swansea,West Brom,Bournemouth,D,Liverpool,H,Leicester,A,Man City,H,West Ham,D,Arsenal,H,West Ham,D,Tottenham,D,Liverpool,D,Bournemouth,A,16795.0,1,2,2,3,2,0,0,0,1,0,3,1,0,0,1,0,3,2,3,0,0,0,2,1,3,1,0,0,1,0,0,0,1,0,0,1,2,1,3,2,0,0,0,1,1,0,2,0,0,1,1,1,3,2,0,0,0,2,2,0,0,0,0,1,1,2,2,1,2,0,H
Liverpool,Leicester,Man City,A,Swansea,H,Newcastle,H,West Brom,D,Watford,H,Newcastle,A,Man United,D,Swansea,A,Chelsea,H,Everton,A,16795.0,0,1,4,0,3,0,0,1,1,0,3,1,0,0,0,2,0,3,1,0,0,1,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,3,4,1,0,0,1,1,1,0,1,0,0,0,0,3,2,3,0,0,1,2,1,2,0,0,0,0,2,3,2,1,0,0,H
Chelsea,Watford,Norwich,H,Tottenham,D,Bournemouth,A,Leicester,H,Sunderland,H,Man United,A,Aston Villa,A,Norwich,H,Sunderland,A,Liverpool,H,16795.0,1,1,0,1,4,0,0,0,0,0,4,2,0,0,1,0,1,2,1,0,0,0,2,1,2,0,0,0,1,3,1,1,3,0,0,1,1,2,1,2,0,0,0,2,3,2,3,0,0,1,2,0,3,3,0,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,D
Bournemouth,Crystal Palace,Swansea,D,Everton,D,Chelsea,A,Man United,H,West Brom,A,Sunderland,A,Newcastle,H,Everton,D,Southampton,H,Stoke,A,16795.0,0,2,2,3,2,0,0,1,3,3,2,0,0,0,0,0,1,2,1,0,0,1,2,1,2,1,0,0,0,1,2,2,1,2,0,1,0,1,1,3,0,0,1,5,1,1,1,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,1,2,2,0,0,0,D
Aston Villa,West Ham,Everton,H,Watford,A,Southampton,D,Arsenal,A,Newcastle,D,Tottenham,H,West Brom,D,Man United,D,Stoke,D,Swansea,D,16795.0,0,4,0,0,0,0,0,1,2,3,2,3,0,0,0,1,1,1,2,0,0,1,0,2,0,0,0,0,0,1,1,1,3,0,0,0,4,1,2,2,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,D
Man City,Sunderland,Liverpool,A,Southampton,H,Stoke,H,Swansea,H,Arsenal,H,Crystal Palace,A,Stoke,H,Arsenal,H,Watford,A,Chelsea,H,16795.0,1,1,4,0,3,0,0,1,3,1,2,1,0,0,0,2,0,0,1,0,0,1,2,1,3,1,0,0,0,2,1,0,2,0,0,0,0,1,1,3,0,0,1,2,0,0,2,0,1,0,3,1,1,1,0,0,1,0,1,1,0,0,0,0,3,1,1,3,0,0,H
West Ham,Southampton,West Brom,D,Man United,D,Stoke,D,Swansea,D,Aston Villa,D,Man City,H,Aston Villa,D,Crystal Palace,H,Tottenham,A,Arsenal,H,16797.0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,3,3,0,0,0,3,1,2,1,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,1,4,0,1,0,0,0,H
West Brom,Newcastle,West Ham,D,Tottenham,D,Liverpool,D,Bournemouth,A,Swansea,H,Crystal Palace,H,Liverpool,H,Tottenham,A,Aston Villa,D,Everton,A,16797.0,0,1,1,0,2,0,0,1,1,1,3,2,0,0,0,2,2,0,0,0,0,1,1,2,2,1,2,0,0,1,0,1,3,0,0,0,5,1,1,1,0,0,1,2,0,3,1,0,0,0,1,2,2,2,0,0,1,1,1,1,3,0,0,1,0,1,2,2,0,0,H
Watford,Tottenham,Aston Villa,A,Norwich,H,Sunderland,A,Liverpool,H,Chelsea,D,Chelsea,D,West Brom,D,Newcastle,A,Southampton,A,Norwich,H,16797.0,0,2,3,2,3,0,0,1,2,0,3,3,0,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,2,2,1,4,0,0,1,0,0,4,2,0,0,0,1,1,3,2,0,0,1,1,2,2,2,0,0,0,0,2,1,1,0,0,1,3,0,1,2,0,0,A
Norwich,Aston Villa,Arsenal,D,Watford,H,Everton,D,Man United,A,Tottenham,H,Watford,A,Southampton,D,Arsenal,A,Newcastle,D,West Ham,D,16797.0,1,1,1,1,1,0,0,0,2,0,3,3,0,0,1,1,1,1,0,0,0,0,1,2,0,2,0,0,0,3,0,1,2,0,0,1,2,3,2,3,0,0,0,1,1,1,2,0,0,1,0,2,0,0,0,0,0,1,1,1,3,0,0,1,1,1,3,3,0,0,H
Everton,Stoke,Bournemouth,D,Crystal Palace,D,Norwich,D,Leicester,A,Newcastle,A,Sunderland,H,Man City,H,West Ham,D,Crystal Palace,A,Man United,H,16797.0,0,3,3,2,0,0,0,1,1,1,1,2,0,0,0,1,1,1,0,0,0,1,2,3,2,1,0,0,0,0,1,2,2,0,0,0,2,0,0,2,0,1,1,2,0,0,1,0,0,0,0,0,1,2,0,0,1,1,2,2,0,0,0,1,2,0,1,2,0,0,A
Crystal Palace,Swansea,Newcastle,H,Everton,D,Southampton,H,Stoke,A,Bournemouth,D,Liverpool,H,Leicester,A,Man City,H,West Ham,D,West Brom,H,16797.0,1,5,1,1,1,0,0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,1,0,3,2,3,0,0,0,2,1,3,1,0,0,1,0,0,0,1,0,0,1,1,0,1,3,0,0,D
Arsenal,Bournemouth,Norwich,D,Sunderland,H,Aston Villa,A,Man City,H,Southampton,H,Everton,D,Chelsea,A,Man United,H,West Brom,A,Crystal Palace,D,16797.0,0,1,1,1,1,0,0,1,3,1,1,1,0,0,0,0,2,0,0,0,0,1,2,1,0,2,0,0,0,4,0,1,0,0,0,1,3,3,2,0,0,0,0,0,1,2,1,0,0,1,2,1,2,1,0,0,0,1,2,2,1,2,0,1,0,0,1,0,0,0,H
Man United,Chelsea,Leicester,D,West Ham,D,Bournemouth,H,Norwich,A,Stoke,H,Tottenham,D,Bournemouth,A,Leicester,H,Sunderland,H,Watford,D,16797.0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,2,1,2,1,0,0,1,1,2,0,2,0,0,0,2,0,1,2,0,0,0,0,0,4,2,0,0,1,0,1,2,1,0,0,0,2,1,2,0,0,0,1,3,1,1,3,0,0,1,2,2,1,4,0,0,D
Leicester,Man City,Man United,D,Swansea,A,Chelsea,H,Everton,A,Liverpool,H,Southampton,H,Stoke,H,Swansea,H,Arsenal,H,Sunderland,H,16798.0,1,1,1,0,1,0,0,0,0,3,2,3,0,0,1,2,1,2,0,0,0,0,2,3,2,1,0,0,0,1,0,2,1,0,0,1,3,1,2,1,0,0,0,2,0,0,1,0,0,1,2,1,3,1,0,0,0,2,1,0,2,0,0,1,4,1,1,1,0,0,D
Sunderland,Liverpool,Stoke,H,Arsenal,H,Watford,A,Chelsea,H,Man City,H,Swansea,H,Newcastle,H,West Brom,D,Watford,H,Leicester,H,16799.0,1,2,0,0,2,0,1,0,3,1,1,1,0,0,1,0,1,1,0,0,0,0,3,1,1,3,0,0,0,4,1,1,1,0,0,1,1,0,3,1,0,0,0,2,0,3,1,0,0,1,2,2,0,0,0,0,0,3,0,1,0,0,0,1,1,0,2,1,0,0,A
Watford,Man City,Norwich,H,Sunderland,A,Liverpool,H,Chelsea,D,Tottenham,A,Stoke,H,Swansea,H,Arsenal,H,Sunderland,H,Leicester,D,16802.0,1,2,0,3,3,0,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,2,2,1,4,0,0,1,1,2,4,2,1,0,0,2,0,0,1,0,0,1,2,1,3,1,0,0,0,2,1,0,2,0,0,1,4,1,1,1,0,0,0,0,0,1,3,0,0,A
West Ham,Liverpool,Man United,D,Stoke,D,Swansea,D,Aston Villa,D,Southampton,H,Newcastle,H,West Brom,D,Watford,H,Leicester,H,Sunderland,A,16802.0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,3,3,0,0,1,2,1,1,3,0,0,0,2,0,3,1,0,0,1,2,2,0,0,0,0,0,3,0,1,0,0,0,1,1,0,2,1,0,0,0,0,1,1,3,0,0,H
West Brom,Stoke,Tottenham,D,Liverpool,D,Bournemouth,A,Swansea,H,Newcastle,H,Man City,H,West Ham,D,Crystal Palace,A,Man United,H,Everton,A,16802.0,1,1,1,3,2,0,0,0,2,2,0,0,0,0,1,1,2,2,1,2,0,0,1,0,1,3,0,0,1,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,2,0,0,1,1,2,2,0,0,0,1,2,0,1,2,0,0,0,3,4,2,1,0,0,H
Sunderland,Aston Villa,Arsenal,H,Watford,A,Chelsea,H,Man City,H,Liverpool,A,Southampton,D,Arsenal,A,Newcastle,D,West Ham,D,Norwich,H,16802.0,0,3,1,1,1,0,0,1,0,1,1,0,0,0,0,3,1,1,3,0,0,0,4,1,1,1,0,0,1,0,1,1,3,0,0,0,1,1,1,2,0,0,1,0,2,0,0,0,0,0,1,1,1,3,0,0,1,1,1,3,3,0,0,0,2,0,2,5,0,0,H
Norwich,Southampton,Watford,H,Everton,D,Man United,A,Tottenham,H,Aston Villa,H,Aston Villa,D,Crystal Palace,H,Tottenham,A,Arsenal,H,West Ham,H,16802.0,0,2,0,3,3,0,0,1,1,1,1,0,0,0,0,1,2,0,2,0,0,0,3,0,1,2,0,0,1,2,0,2,5,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,1,4,0,1,0,0,0,0,2,1,1,3,0,0,H
Man United,Swansea,West Ham,D,Bournemouth,H,Norwich,A,Stoke,H,Chelsea,D,Leicester,A,Man City,H,West Ham,D,West Brom,H,Crystal Palace,D,16802.0,1,0,0,1,0,0,0,0,2,1,2,1,0,0,1,1,2,0,2,0,0,0,2,0,1,2,0,0,1,0,0,4,2,0,0,1,0,3,2,3,0,0,0,2,1,3,1,0,0,1,0,0,0,1,0,0,1,1,0,1,3,0,0,0,0,0,3,2,0,0,H
Leicester,Bournemouth,Swansea,A,Chelsea,H,Everton,A,Liverpool,H,Man City,D,Chelsea,A,Man United,H,West Brom,A,Crystal Palace,D,Arsenal,H,16802.0,0,0,3,2,3,0,0,1,2,1,2,0,0,0,0,2,3,2,1,0,0,0,1,0,2,1,0,0,1,0,0,1,3,0,0,0,0,1,2,1,0,0,1,2,1,2,1,0,0,0,1,2,2,1,2,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,D
Arsenal,Newcastle,Sunderland,H,Aston Villa,A,Man City,H,Southampton,H,Bournemouth,H,Liverpool,H,Tottenham,A,Aston Villa,D,Everton,A,West Brom,H,16802.0,1,3,1,1,1,0,0,0,0,2,0,0,0,0,1,2,1,0,2,0,0,0,4,0,1,0,0,0,1,2,0,2,0,0,0,1,2,0,3,1,0,0,0,1,2,2,2,0,0,1,1,1,1,3,0,0,1,0,1,2,2,0,0,0,1,0,0,0,0,0,H
Crystal Palace,Chelsea,Everton,D,Southampton,H,Stoke,A,Bournemouth,D,Swansea,D,Bournemouth,A,Leicester,H,Sunderland,H,Watford,D,Man United,D,16803.0,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,0,0,1,0,1,2,1,0,0,0,2,1,2,0,0,0,1,3,1,1,3,0,0,1,2,2,1,4,0,0,0,0,0,4,2,0,0,A
Everton,Tottenham,Crystal Palace,D,Norwich,D,Leicester,A,Newcastle,A,Stoke,A,West Brom,D,Newcastle,A,Southampton,A,Norwich,H,Watford,A,16803.0,1,1,1,1,2,0,0,0,1,1,1,0,0,0,1,2,3,2,1,0,0,0,0,1,2,2,0,0,1,3,4,2,1,0,0,0,1,1,3,2,0,0,1,1,2,2,2,0,0,0,0,2,1,1,0,0,1,3,0,1,2,0,0,0,1,2,4,2,1,0,D
Aston Villa,Crystal Palace,Arsenal,A,Newcastle,D,West Ham,D,Norwich,H,Sunderland,H,Southampton,H,Stoke,A,Bournemouth,D,Swansea,D,Chelsea,A,16812.0,1,0,2,0,0,0,0,0,1,1,1,3,0,0,1,1,1,3,3,0,0,0,2,0,2,5,0,0,0,3,1,3,4,0,0,1,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,0,0,1,0,3,3,0,0,0,H
Bournemouth,West Ham,Man United,H,West Brom,A,Crystal Palace,D,Arsenal,H,Leicester,D,Stoke,D,Swansea,D,Aston Villa,D,Southampton,H,Liverpool,H,16812.0,1,2,1,2,1,0,0,0,1,2,2,1,2,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,3,3,0,0,1,2,1,1,3,0,0,1,2,0,1,1,0,0,A
Newcastle,Man United,Tottenham,A,Aston Villa,D,Everton,A,West Brom,H,Arsenal,H,Bournemouth,H,Norwich,A,Stoke,H,Chelsea,D,Swansea,H,16812.0,0,1,2,2,2,0,0,1,1,1,1,3,0,0,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,2,1,2,1,0,0,1,1,2,0,2,0,0,0,2,0,1,2,0,0,1,0,0,4,2,0,0,1,2,1,2,1,0,0,D
Tottenham,Leicester,Newcastle,A,Southampton,A,Norwich,H,Watford,A,Everton,D,Chelsea,H,Everton,A,Liverpool,H,Man City,D,Bournemouth,D,16813.0,1,1,2,2,2,0,0,0,0,2,1,1,0,0,1,3,0,1,2,0,0,0,1,2,4,2,1,0,0,1,1,1,2,0,0,1,2,1,2,0,0,0,0,2,3,2,1,0,0,0,1,0,2,1,0,0,1,0,0,1,3,0,0,1,0,0,1,1,0,1,A
Stoke,Norwich,West Ham,D,Crystal Palace,A,Man United,H,Everton,A,West Brom,H,Everton,D,Man United,A,Tottenham,H,Aston Villa,H,Southampton,H,16813.0,0,0,0,1,2,0,0,1,1,2,2,0,0,0,1,2,0,1,2,0,0,0,3,4,2,1,0,0,0,2,1,1,1,0,1,1,1,1,1,0,0,0,0,1,2,0,2,0,0,0,3,0,1,2,0,0,1,2,0,2,5,0,0,1,1,0,1,0,0,1,H
Southampton,Watford,Crystal Palace,H,Tottenham,A,Arsenal,H,West Ham,H,Norwich,H,Sunderland,A,Liverpool,H,Chelsea,D,Tottenham,A,Man City,A,16813.0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,1,4,0,1,0,0,0,0,2,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,2,2,1,4,0,0,1,1,2,4,2,1,0,1,1,2,1,0,0,0,H
Swansea,Sunderland,Man City,H,West Ham,D,West Brom,H,Crystal Palace,D,Man United,H,Watford,A,Chelsea,H,Man City,H,Liverpool,A,Aston Villa,H,16813.0,0,2,1,3,1,0,0,1,0,0,0,1,0,0,1,1,0,1,3,0,0,0,0,0,3,2,0,0,0,2,1,2,1,0,0,1,0,1,1,0,0,0,0,3,1,1,3,0,0,0,4,1,1,1,0,0,1,0,1,1,3,0,0,1,3,1,3,4,0,0,A
Liverpool,Arsenal,West Brom,D,Watford,H,Leicester,H,Sunderland,A,West Ham,H,Aston Villa,A,Man City,H,Southampton,H,Bournemouth,H,Newcastle,H,16813.0,1,2,2,0,0,0,0,0,3,0,1,0,0,0,1,1,0,2,1,0,0,0,0,1,1,3,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,1,2,1,0,2,0,0,0,4,0,1,0,0,0,1,2,0,2,0,0,0,1,1,0,2,2,0,0,D
Chelsea,West Brom,Leicester,H,Sunderland,H,Watford,D,Man United,D,Crystal Palace,A,Liverpool,D,Bournemouth,A,Swansea,H,Newcastle,H,Stoke,H,16813.0,0,2,1,2,0,0,0,1,3,1,1,3,0,0,1,2,2,1,4,0,0,0,0,0,4,2,0,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,1,1,2,2,1,2,0,0,1,0,1,3,0,0,1,1,0,0,0,0,0,1,2,1,1,1,0,1,D
Man City,Everton,Swansea,H,Arsenal,H,Sunderland,H,Leicester,D,Watford,A,Norwich,D,Leicester,A,Newcastle,A,Stoke,A,Tottenham,D,16813.0,1,2,1,3,1,0,0,0,2,1,0,2,0,0,1,4,1,1,1,0,0,0,0,0,1,3,0,0,0,1,2,1,0,0,0,0,1,1,1,0,0,0,1,2,3,2,1,0,0,0,0,1,2,2,0,0,1,3,4,2,1,0,0,1,1,1,1,2,0,0,D
Aston Villa,Leicester,Newcastle,D,West Ham,D,Norwich,H,Sunderland,H,Crystal Palace,H,Everton,A,Liverpool,H,Man City,D,Bournemouth,D,Tottenham,A,16816.0,0,1,1,1,3,0,0,1,1,1,3,3,0,0,0,2,0,2,5,0,0,0,3,1,3,4,0,0,1,1,0,2,1,0,0,0,2,3,2,1,0,0,0,1,0,2,1,0,0,1,0,0,1,3,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,D
