home,away,Referee,time,HRestTime,ARestTime,HAccS,AAccS,HAccST,AAccST,HAccP - AAccP,H/A,HWin,HDraw,HLose,H goal Diff,AWin,ADraw,ALose,A goal diff,moraldiff + h-a,y
Liverpool,Stoke,C Pawson,16403.0,2.0,7.0,62.0,82.0,17.0,18.0,2.0,1.0625,1.0,1.0,3.0,-3.0,2.0,1.0,2.0,0.0,-6.587351963183167,H
West Brom,Arsenal,C Foy,16403.0,7.0,2.0,48.0,107.0,12.0,40.0,-13.0,0.6285714285714286,1.0,2.0,2.0,-3.0,2.0,1.0,2.0,3.0,-9.258942931131841,A
QPR,Leicester,R East,16403.0,7.0,7.0,63.0,48.0,19.0,15.0,-8.0,0.5789473684210527,1.0,1.0,3.0,-1.0,0.0,1.0,4.0,-6.0,6.478342073415437,H
West Ham,Newcastle,M Dean,16403.0,7.0,7.0,79.0,63.0,20.0,20.0,5.0,1.2173913043478262,2.0,2.0,1.0,2.0,5.0,0.0,0.0,6.0,-8.376240170741456,H
Man United,Hull,A Taylor,16403.0,6.0,5.0,85.0,40.0,23.0,11.0,17.0,2.0625,2.0,2.0,1.0,1.0,0.0,2.0,3.0,-3.0,26.018211256920935,H
Swansea,Crystal Palace,M Atkinson,16403.0,7.0,6.0,47.0,45.0,16.0,17.0,2.0,1.0666666666666667,2.0,1.0,2.0,1.0,1.0,1.0,3.0,-2.0,8.552541727804105,D
Southampton,Man City,M Jones,16404.0,5.0,4.0,83.0,103.0,26.0,39.0,-6.0,0.8636363636363636,4.0,1.0,0.0,12.0,3.0,1.0,1.0,4.0,0.9798829253147119,A
Tottenham,Everton,M Oliver,16404.0,2.0,2.0,91.0,77.0,26.0,26.0,1.0,1.0303030303030303,2.0,0.0,3.0,-3.0,3.0,2.0,0.0,6.0,-12.130505734694438,H
Burnley,Newcastle,P Dowd,16406.0,3.0,3.0,50.0,51.0,16.0,15.0,-4.0,0.8260869565217391,2.0,1.0,2.0,-3.0,4.0,0.0,1.0,4.0,-9.69909641387634,D
Crystal Palace,Aston Villa,M Oliver,16406.0,3.0,3.0,49.0,64.0,18.0,19.0,10.0,1.5555555555555556,1.0,2.0,2.0,-1.0,0.0,3.0,2.0,-3.0,11.10607509715668,A
Leicester,Liverpool,L Mason,16406.0,3.0,3.0,60.0,63.0,18.0,15.0,-16.0,0.5294117647058824,0.0,1.0,4.0,-6.0,1.0,1.0,3.0,-3.0,-16.83588434643086,A
West Brom,West Ham,M Jones,16406.0,3.0,3.0,49.0,69.0,11.0,17.0,-7.0,0.75,1.0,1.0,3.0,-4.0,2.0,2.0,1.0,1.0,-17.288861862774908,A
Swansea,QPR,K Friend,16406.0,3.0,3.0,52.0,80.0,15.0,19.0,18.0,2.2857142857142856,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,13.462817261449196,H
Man United,Stoke,J Moss,16406.0,3.0,3.0,75.0,78.0,22.0,19.0,7.0,1.2413793103448276,3.0,1.0,1.0,4.0,1.0,1.0,3.0,-2.0,22.084988540870896,H
Arsenal,Southampton,A Marriner,16407.0,4.0,3.0,99.0,76.0,36.0,19.0,-1.0,0.9736842105263158,3.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,-6.822147979754469,H
Chelsea,Tottenham,M Dean,16407.0,3.0,2.0,87.0,85.0,31.0,25.0,13.0,1.3823529411764706,3.0,2.0,0.0,4.0,3.0,0.0,2.0,1.0,20.052592966933048,H
Everton,Hull,R Madley,16407.0,2.0,4.0,72.0,40.0,25.0,9.0,14.0,1.875,2.0,2.0,1.0,2.0,0.0,1.0,4.0,-6.0,23.00107624566828,D
Sunderland,Man City,C Pawson,16407.0,3.0,3.0,51.0,98.0,21.0,33.0,-16.0,0.6363636363636364,1.0,3.0,1.0,0.0,3.0,1.0,1.0,4.0,-12.206663706663711,A
Tottenham,Crystal Palace,L Mason,16410.0,2.0,3.0,78.0,58.0,25.0,17.0,9.0,1.36,3.0,0.0,2.0,-1.0,1.0,1.0,3.0,-2.0,16.90140857074929,D
Man City,Everton,A Marriner,16410.0,2.0,2.0,92.0,70.0,32.0,24.0,19.0,1.6785714285714286,4.0,1.0,0.0,8.0,1.0,3.0,1.0,0.0,26.66607616019381,H
Stoke,Arsenal,A Taylor,16410.0,3.0,2.0,75.0,103.0,22.0,39.0,-13.0,0.6666666666666666,1.0,1.0,3.0,-2.0,3.0,0.0,2.0,3.0,-20.08099897927484,H
Liverpool,Sunderland,N Swarbrick,16410.0,3.0,2.0,57.0,48.0,14.0,20.0,6.0,1.2142857142857142,2.0,0.0,3.0,-1.0,1.0,3.0,1.0,-1.0,-8.612717012077628,D
Hull,West Brom,M Oliver,16410.0,2.0,3.0,42.0,55.0,7.0,12.0,-1.0,0.9444444444444444,0.0,1.0,4.0,-6.0,1.0,0.0,4.0,-5.0,-1.301935141731775,D
Newcastle,Chelsea,M Atkinson,16410.0,3.0,2.0,54.0,90.0,17.0,35.0,-26.0,0.48,3.0,1.0,1.0,3.0,4.0,1.0,0.0,7.0,-23.811605844928167,H
QPR,Burnley,J Moss,16410.0,3.0,3.0,74.0,48.0,16.0,15.0,-6.0,0.6842105263157895,1.0,1.0,3.0,-3.0,2.0,2.0,1.0,-1.0,-11.934632477833109,H
Aston Villa,Leicester,C Pawson,16411.0,4.0,4.0,54.0,71.0,16.0,18.0,4.0,1.2352941176470589,1.0,3.0,1.0,0.0,0.0,1.0,4.0,-6.0,21.51732444791469,H
West Ham,Swansea,C Foy,16411.0,4.0,4.0,68.0,63.0,19.0,19.0,-4.0,0.875,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,-4.989530584358167,H
Southampton,Man United,K Friend,16412.0,4.0,5.0,62.0,66.0,18.0,18.0,-1.0,0.9722222222222222,2.0,1.0,2.0,-1.0,4.0,0.0,1.0,5.0,-10.834479934479937,A
West Brom,Aston Villa,M Dean,16417.0,7.0,5.0,53.0,58.0,12.0,22.0,-6.0,0.75,0.0,1.0,4.0,-6.0,2.0,3.0,0.0,2.0,-26.588937604027123,H
Sunderland,West Ham,P Dowd,16417.0,7.0,6.0,47.0,73.0,14.0,24.0,-3.0,0.9032258064516129,0.0,4.0,1.0,-3.0,3.0,1.0,1.0,3.0,-6.013290413290413,D
Leicester,Man City,J Moss,16417.0,5.0,2.0,67.0,95.0,17.0,29.0,-33.0,0.32653061224489793,0.0,1.0,4.0,-6.0,4.0,1.0,0.0,8.0,-51.198606725597706,A
Arsenal,Newcastle,L Mason,16417.0,3.0,7.0,86.0,49.0,32.0,17.0,12.0,1.4444444444444444,2.0,0.0,3.0,-1.0,3.0,1.0,1.0,3.0,-4.442641148713115,H
Crystal Palace,Stoke,K Friend,16417.0,7.0,7.0,65.0,67.0,20.0,20.0,-6.0,0.7931034482758621,1.0,2.0,2.0,0.0,2.0,0.0,3.0,-1.0,-2.8304040404040514,D
Burnley,Southampton,M Clattenburg,16417.0,7.0,4.0,57.0,67.0,16.0,19.0,-17.0,0.5142857142857142,2.0,2.0,1.0,0.0,1.0,1.0,3.0,-3.0,-2.6142247998285164,H
Chelsea,Hull,C Foy,16417.0,2.0,7.0,98.0,46.0,35.0,8.0,32.0,3.1333333333333333,3.0,1.0,1.0,5.0,0.0,2.0,3.0,-5.0,36.67414303754333,H
Man United,Liverpool,M Atkinson,16418.0,5.0,4.0,60.0,66.0,18.0,13.0,4.0,1.125,5.0,0.0,0.0,7.0,2.0,1.0,2.0,0.0,18.254209615334936,H
Swansea,Tottenham,R Madley,16418.0,7.0,2.0,66.0,74.0,21.0,21.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,-2.0,-0.030625148336596908,A
Everton,QPR,N Swarbrick,16419.0,3.0,9.0,62.0,78.0,23.0,21.0,9.0,1.5625,1.0,2.0,2.0,-1.0,2.0,1.0,2.0,0.0,-2.1096914977152466,H
Tottenham,Burnley,M Jones,16424.0,2.0,7.0,70.0,50.0,21.0,15.0,14.0,1.7,3.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,10.585104040143342,H
West Ham,Leicester,M Atkinson,16424.0,7.0,7.0,71.0,69.0,27.0,18.0,17.0,2.1333333333333333,3.0,1.0,1.0,3.0,0.0,1.0,4.0,-5.0,32.31042409246459,H
Southampton,Everton,J Moss,16424.0,3.0,4.0,64.0,59.0,17.0,21.0,7.0,1.25,0.0,1.0,4.0,-6.0,2.0,1.0,2.0,1.0,-7.321779302342506,H
Man City,Crystal Palace,P Dowd,16424.0,7.0,7.0,81.0,69.0,27.0,22.0,28.0,2.3333333333333335,5.0,0.0,0.0,9.0,1.0,3.0,1.0,1.0,34.42055948867368,H
Hull,Swansea,M Clattenburg,16424.0,7.0,5.0,42.0,70.0,7.0,19.0,-17.0,0.46875,0.0,2.0,3.0,-6.0,1.0,1.0,3.0,-2.0,-11.852592696777968,A
QPR,West Brom,C Pawson,16424.0,4.0,7.0,78.0,56.0,21.0,15.0,-5.0,0.7619047619047619,2.0,0.0,3.0,-2.0,1.0,1.0,3.0,-3.0,0.5252034077034082,H
Aston Villa,Man United,L Mason,16424.0,7.0,6.0,53.0,48.0,20.0,19.0,-16.0,0.5897435897435898,2.0,2.0,1.0,1.0,5.0,0.0,0.0,9.0,-21.92347848230201,D
Liverpool,Arsenal,M Oliver,16425.0,3.0,7.0,73.0,91.0,18.0,32.0,-10.0,0.7435897435897436,2.0,1.0,2.0,-2.0,3.0,0.0,2.0,3.0,-10.90438392203098,D
Newcastle,Sunderland,A Taylor,16425.0,3.0,8.0,51.0,50.0,18.0,15.0,1.0,1.0384615384615385,2.0,1.0,2.0,-2.0,0.0,4.0,1.0,-3.0,2.0117390660868963,A
Stoke,Chelsea,N Swarbrick,16426.0,9.0,5.0,63.0,95.0,19.0,33.0,-20.0,0.574468085106383,1.0,1.0,3.0,-2.0,3.0,1.0,1.0,6.0,-24.987025809717807,A
Chelsea,West Ham,M Oliver,16430.0,3.0,6.0,89.0,67.0,31.0,26.0,15.0,1.4285714285714286,3.0,1.0,1.0,6.0,4.0,1.0,0.0,6.0,3.6997512886417496,H
Swansea,Aston Villa,R East,16430.0,6.0,6.0,75.0,56.0,19.0,23.0,8.0,1.3333333333333333,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,-0.6808587565461011,H
Arsenal,QPR,M Atkinson,16430.0,4.0,6.0,75.0,82.0,26.0,24.0,19.0,2.0555555555555554,3.0,1.0,1.0,4.0,3.0,0.0,2.0,0.0,12.015874620874623,H
Everton,Stoke,L Mason,16430.0,6.0,3.0,58.0,51.0,21.0,17.0,-1.0,0.9615384615384616,1.0,1.0,3.0,-3.0,1.0,1.0,3.0,-3.0,-3.9751685296275525,A
Burnley,Liverpool,A Taylor,16430.0,6.0,4.0,54.0,88.0,16.0,27.0,-8.0,0.7037037037037037,1.0,2.0,2.0,-2.0,2.0,2.0,1.0,0.0,-10.124179812927546,A
Leicester,Tottenham,N Swarbrick,16430.0,6.0,6.0,66.0,70.0,18.0,21.0,-20.0,0.4117647058823529,0.0,0.0,5.0,-7.0,3.0,1.0,1.0,0.0,-37.82601868116686,A
Sunderland,Hull,A Marriner,16430.0,5.0,6.0,56.0,43.0,13.0,8.0,12.0,1.8571428571428572,1.0,3.0,1.0,-2.0,0.0,2.0,3.0,-6.0,18.226955826181424,A
Man United,Newcastle,M Jones,16430.0,6.0,5.0,52.0,52.0,26.0,19.0,10.0,1.3703703703703705,4.0,1.0,0.0,8.0,1.0,1.0,3.0,-4.0,20.62479549436071,H
Crystal Palace,Southampton,M Dean,16430.0,6.0,6.0,60.0,60.0,18.0,16.0,-19.0,0.4864864864864865,0.0,3.0,2.0,-4.0,1.0,0.0,4.0,-3.0,-9.242854548506731,A
West Brom,Man City,M Clattenburg,16430.0,6.0,6.0,67.0,73.0,20.0,20.0,-31.0,0.3673469387755102,1.0,1.0,3.0,-2.0,5.0,0.0,0.0,11.0,-42.681310006272014,A
Newcastle,Everton,C Pawson,16432.0,2.0,2.0,53.0,64.0,22.0,21.0,2.0,1.08,1.0,1.0,3.0,-5.0,1.0,1.0,3.0,-3.0,6.313106168860102,H
Aston Villa,Sunderland,M Atkinson,16432.0,2.0,2.0,49.0,56.0,19.0,13.0,-2.0,0.9130434782608695,2.0,1.0,2.0,0.0,1.0,2.0,2.0,-4.0,2.5845965628574312,D
Hull,Leicester,P Dowd,16432.0,2.0,2.0,52.0,69.0,11.0,19.0,4.0,1.3076923076923077,1.0,2.0,2.0,-1.0,0.0,0.0,5.0,-7.0,17.779497969400527,A
Man City,Burnley,K Friend,16432.0,2.0,1.0,67.0,59.0,19.0,12.0,31.0,2.7222222222222223,5.0,0.0,0.0,10.0,1.0,1.0,3.0,-3.0,39.28024461937624,D
QPR,Crystal Palace,M Jones,16432.0,1.0,2.0,66.0,60.0,20.0,17.0,0.0,1.0,2.0,0.0,3.0,-2.0,0.0,2.0,3.0,-6.0,8.421126771778955,D
Stoke,West Brom,R East,16432.0,2.0,2.0,50.0,76.0,15.0,25.0,11.0,1.6111111111111112,2.0,1.0,2.0,-1.0,1.0,1.0,3.0,-3.0,17.38274428278752,H
Tottenham,Man United,J Moss,16432.0,2.0,2.0,65.0,49.0,18.0,24.0,-6.0,0.85,3.0,1.0,1.0,0.0,4.0,1.0,0.0,7.0,-12.213851427243164,D
West Ham,Arsenal,N Swarbrick,16432.0,2.0,1.0,61.0,73.0,23.0,26.0,-2.0,0.9459459459459459,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0269938739696798,A
Southampton,Chelsea,A Taylor,16432.0,2.0,2.0,60.0,93.0,18.0,34.0,-13.0,0.74,2.0,0.0,3.0,2.0,4.0,0.0,1.0,8.0,-21.67268545140886,D
Liverpool,Swansea,A Marriner,16433.0,3.0,3.0,82.0,64.0,27.0,17.0,-2.0,0.9375,2.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,2.6608581651051253,H
West Ham,West Brom,J Moss,16436.0,4.0,4.0,64.0,68.0,21.0,24.0,14.0,1.7777777777777777,2.0,1.0,2.0,1.0,1.0,1.0,3.0,-4.0,16.75737473458453,D
Tottenham,Chelsea,P Dowd,16436.0,4.0,4.0,64.0,88.0,20.0,27.0,-15.0,0.7,3.0,2.0,0.0,3.0,3.0,1.0,1.0,5.0,-6.359086357947433,H
Stoke,Man United,M Oliver,16436.0,4.0,4.0,58.0,48.0,14.0,26.0,-9.0,0.7631578947368421,3.0,1.0,1.0,2.0,3.0,2.0,0.0,6.0,-9.89588256917677,D
Southampton,Arsenal,C Pawson,16436.0,4.0,4.0,63.0,75.0,18.0,25.0,-2.0,0.9459459459459459,2.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,-8.15699930699931,H
Newcastle,Burnley,M Dean,16436.0,3.0,4.0,55.0,59.0,24.0,13.0,9.0,1.5,2.0,0.0,3.0,-4.0,1.0,1.0,3.0,-3.0,10.351157718804778,D
Man City,Sunderland,R East,16436.0,4.0,4.0,69.0,63.0,21.0,14.0,26.0,2.238095238095238,4.0,1.0,0.0,7.0,1.0,3.0,1.0,-1.0,30.743499826458724,H
Liverpool,Leicester,M Jones,16436.0,2.0,4.0,92.0,53.0,35.0,17.0,17.0,2.1333333333333333,2.0,2.0,1.0,1.0,1.0,0.0,4.0,-4.0,23.939431902292306,D
Hull,Everton,K Friend,16436.0,4.0,3.0,62.0,60.0,15.0,18.0,-8.0,0.68,1.0,1.0,3.0,-2.0,1.0,0.0,4.0,-4.0,0.27310557419912485,H
Aston Villa,Crystal Palace,R Madley,16436.0,4.0,4.0,58.0,53.0,19.0,15.0,4.0,1.2222222222222223,1.0,2.0,2.0,-1.0,0.0,3.0,2.0,-5.0,2.09376587767893,D
QPR,Swansea,A Taylor,16436.0,4.0,2.0,72.0,57.0,22.0,14.0,-13.0,0.59375,2.0,1.0,2.0,0.0,2.0,0.0,3.0,-4.0,-1.0850226462726447,D
Burnley,QPR,A Marriner,16445.0,4.0,6.0,59.0,85.0,14.0,22.0,-2.0,0.9,1.0,2.0,2.0,-1.0,1.0,2.0,2.0,-2.0,0.9374874952351746,H
Everton,Man City,M Atkinson,16445.0,3.0,6.0,60.0,82.0,19.0,30.0,-25.0,0.46808510638297873,1.0,0.0,4.0,-5.0,4.0,1.0,0.0,7.0,-40.62927727774143,D
Leicester,Aston Villa,M Oliver,16445.0,7.0,6.0,59.0,56.0,16.0,15.0,-8.0,0.6521739130434783,1.0,1.0,3.0,-3.0,0.0,3.0,2.0,-2.0,-2.9237977853044548,H
Sunderland,Liverpool,C Pawson,16445.0,6.0,4.0,60.0,95.0,17.0,39.0,-9.0,0.7,1.0,2.0,2.0,-2.0,2.0,2.0,1.0,1.0,-15.234305183206464,A
Chelsea,Newcastle,R East,16445.0,5.0,7.0,81.0,56.0,26.0,25.0,19.0,1.6785714285714286,3.0,1.0,1.0,4.0,1.0,1.0,3.0,-5.0,24.17218921516794,H
West Brom,Hull,N Swarbrick,16445.0,7.0,5.0,76.0,64.0,24.0,18.0,-1.0,0.95,1.0,1.0,3.0,-4.0,2.0,0.0,3.0,0.0,-5.820251549789354,H
Crystal Palace,Tottenham,A Taylor,16445.0,6.0,4.0,43.0,61.0,11.0,25.0,-17.0,0.5142857142857142,0.0,3.0,2.0,-5.0,4.0,1.0,0.0,5.0,-27.72426683168372,H
Swansea,West Ham,M Dean,16445.0,7.0,3.0,71.0,57.0,18.0,17.0,-3.0,0.9090909090909091,2.0,1.0,2.0,-2.0,1.0,2.0,2.0,-1.0,-2.8841379686137785,D
Arsenal,Stoke,J Moss,16446.0,6.0,7.0,71.0,56.0,25.0,12.0,7.0,1.2592592592592593,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,5.8196531757060015,H
Man United,Southampton,P Dowd,16446.0,7.0,7.0,51.0,61.0,26.0,20.0,1.0,1.027027027027027,2.0,3.0,0.0,5.0,3.0,1.0,1.0,6.0,5.5098512914302376,A
Aston Villa,Liverpool,M Clattenburg,16452.0,7.0,7.0,61.0,97.0,14.0,34.0,-10.0,0.6666666666666666,0.0,3.0,2.0,-2.0,3.0,2.0,0.0,5.0,-22.465616609985048,A
Burnley,Crystal Palace,P Dowd,16452.0,2.0,6.0,70.0,54.0,19.0,15.0,0.0,1.0,1.0,2.0,2.0,-1.0,1.0,2.0,2.0,-4.0,-1.6306432482902977,A
Leicester,Stoke,A Marriner,16452.0,7.0,6.0,63.0,56.0,18.0,11.0,-10.0,0.6296296296296297,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,-2.0,-3.936405842460019,A
Newcastle,Southampton,R Madley,16452.0,7.0,2.0,57.0,55.0,26.0,17.0,-12.0,0.7,1.0,1.0,3.0,-4.0,4.0,1.0,0.0,8.0,-27.11068386600301,A
Swansea,Chelsea,J Moss,16452.0,7.0,7.0,75.0,78.0,18.0,28.0,-19.0,0.5957446808510638,2.0,2.0,1.0,-1.0,3.0,1.0,1.0,4.0,-18.91492401215806,A
Tottenham,Sunderland,C Foy,16452.0,2.0,7.0,60.0,52.0,26.0,14.0,12.0,1.6,3.0,1.0,1.0,3.0,1.0,1.0,3.0,-3.0,19.612277550314225,H
QPR,Man United,N Swarbrick,16452.0,7.0,5.0,85.0,50.0,25.0,20.0,-18.0,0.5263157894736842,1.0,2.0,2.0,-1.0,1.0,3.0,1.0,1.0,-17.48209185906554,A
Man City,Arsenal,M Dean,16453.0,8.0,7.0,91.0,68.0,28.0,27.0,11.0,1.3235294117647058,3.0,2.0,0.0,6.0,3.0,1.0,1.0,3.0,11.311801268479257,A
West Ham,Hull,M Atkinson,16453.0,4.0,8.0,49.0,68.0,14.0,20.0,17.0,2.0,1.0,2.0,2.0,-1.0,2.0,0.0,3.0,1.0,13.444031453861179,H
Everton,West Brom,M Oliver,16454.0,5.0,9.0,58.0,72.0,18.0,22.0,1.0,1.0476190476190477,0.0,1.0,4.0,-7.0,1.0,1.0,3.0,-4.0,-7.3718569646879875,D
Liverpool,West Ham,A Marriner,16466.0,3.0,6.0,82.0,56.0,29.0,18.0,-1.0,0.9705882352941176,4.0,1.0,0.0,7.0,1.0,2.0,2.0,0.0,10.846108039858038,H
Sunderland,Burnley,L Mason,16466.0,7.0,7.0,44.0,68.0,15.0,18.0,-2.0,0.9047619047619048,0.0,1.0,4.0,-5.0,1.0,2.0,2.0,-1.0,-14.418255069527039,H
Stoke,QPR,M Dean,16466.0,4.0,14.0,56.0,86.0,12.0,22.0,9.0,1.45,3.0,1.0,1.0,1.0,0.0,2.0,3.0,-4.0,18.25109476032931,H
Chelsea,Man City,M Clattenburg,16466.0,3.0,7.0,84.0,88.0,33.0,29.0,5.0,1.119047619047619,3.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,7.821443641286301,D
Hull,Newcastle,P Dowd,16466.0,13.0,13.0,66.0,58.0,20.0,22.0,-11.0,0.5925925925925926,2.0,0.0,3.0,-1.0,1.0,1.0,3.0,-4.0,-6.965799595310173,A
Crystal Palace,Everton,R East,16466.0,7.0,11.0,59.0,62.0,18.0,18.0,2.0,1.0909090909090908,2.0,2.0,1.0,0.0,0.0,2.0,3.0,-4.0,18.57934487346251,A
West Brom,Tottenham,K Friend,16466.0,7.0,2.0,61.0,62.0,16.0,28.0,-11.0,0.65625,1.0,2.0,2.0,-3.0,3.0,1.0,1.0,3.0,-10.719963877868146,A
Man United,Leicester,M Atkinson,16466.0,7.0,7.0,46.0,60.0,18.0,17.0,23.0,2.3529411764705883,2.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,17.767986121391694,H
Arsenal,Aston Villa,A Taylor,16467.0,6.0,7.0,70.0,66.0,27.0,14.0,17.0,1.894736842105263,4.0,0.0,1.0,5.0,0.0,2.0,3.0,-4.0,31.4153899889194,H
Southampton,Swansea,M Oliver,16467.0,8.0,8.0,49.0,73.0,17.0,15.0,17.0,1.68,4.0,1.0,0.0,6.0,1.0,2.0,2.0,-7.0,29.206804505873656,A
Swansea,Sunderland,P Dowd,16473.0,5.0,3.0,72.0,40.0,14.0,15.0,3.0,1.1363636363636365,1.0,2.0,2.0,-7.0,1.0,1.0,3.0,-1.0,5.833108537416617,D
QPR,Southampton,R East,16473.0,7.0,5.0,84.0,51.0,24.0,17.0,-22.0,0.4358974358974359,0.0,2.0,3.0,-5.0,3.0,1.0,1.0,3.0,-30.960896696540978,A
Tottenham,Arsenal,M Atkinson,16473.0,7.0,6.0,68.0,68.0,29.0,30.0,-3.0,0.9210526315789473,3.0,1.0,1.0,5.0,4.0,0.0,1.0,9.0,-7.130082235596944,H
Leicester,Crystal Palace,L Mason,16473.0,7.0,7.0,42.0,61.0,12.0,17.0,-7.0,0.6956521739130435,2.0,1.0,2.0,-1.0,2.0,2.0,1.0,1.0,-7.290306915306909,A
Everton,Liverpool,A Taylor,16473.0,7.0,2.0,60.0,93.0,15.0,33.0,-8.0,0.7575757575757576,1.0,2.0,2.0,-2.0,4.0,1.0,0.0,8.0,-19.685565210932857,D
Aston Villa,Chelsea,N Swarbrick,16473.0,6.0,6.0,64.0,59.0,13.0,26.0,-29.0,0.35555555555555557,0.0,2.0,3.0,-8.0,2.0,2.0,1.0,5.0,-36.19228424058211,A
Man City,Hull,J Moss,16473.0,6.0,7.0,89.0,66.0,29.0,23.0,27.0,2.6875,1.0,3.0,1.0,-1.0,1.0,0.0,4.0,-6.0,32.27130169264134,D
West Ham,Man United,M Clattenburg,16474.0,8.0,4.0,57.0,49.0,20.0,19.0,-8.0,0.8095238095238095,1.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,-12.343180201732828,D
Burnley,West Brom,M Dean,16474.0,1.0,8.0,65.0,56.0,22.0,14.0,-1.0,0.9523809523809523,1.0,2.0,2.0,-2.0,1.0,2.0,2.0,-4.0,-1.9127065148503455,D
Newcastle,Stoke,K Friend,16474.0,8.0,8.0,62.0,59.0,23.0,13.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,-3.4129270783882113,D
Arsenal,Leicester,M Jones,16476.0,3.0,3.0,54.0,57.0,26.0,15.0,24.0,2.8461538461538463,3.0,0.0,2.0,7.0,1.0,1.0,3.0,-3.0,24.025215158527182,H
Hull,Aston Villa,M Oliver,16476.0,3.0,3.0,55.0,58.0,21.0,11.0,3.0,1.2307692307692308,1.0,1.0,3.0,-5.0,0.0,1.0,4.0,-9.0,12.095410373080647,H
Liverpool,Tottenham,P Dowd,16476.0,2.0,3.0,89.0,82.0,28.0,33.0,-3.0,0.918918918918919,3.0,2.0,0.0,5.0,4.0,0.0,1.0,6.0,-0.13603896103896318,H
Sunderland,QPR,M Atkinson,16476.0,3.0,3.0,29.0,85.0,13.0,24.0,5.0,1.2941176470588236,1.0,1.0,3.0,-1.0,0.0,1.0,4.0,-6.0,10.741455578505239,A
West Brom,Swansea,R Madley,16477.0,3.0,4.0,53.0,77.0,15.0,17.0,-4.0,0.8461538461538461,1.0,3.0,1.0,-2.0,1.0,3.0,1.0,-4.0,-4.859593442826924,H
Stoke,Man City,L Mason,16477.0,3.0,4.0,53.0,90.0,13.0,28.0,-13.0,0.6976744186046512,2.0,2.0,1.0,0.0,1.0,3.0,1.0,-1.0,-8.443216752767185,A
Southampton,West Ham,C Pawson,16477.0,4.0,2.0,58.0,56.0,21.0,22.0,5.0,1.1470588235294117,4.0,0.0,1.0,4.0,1.0,3.0,1.0,1.0,8.504226024373082,D
Man United,Burnley,K Friend,16477.0,2.0,3.0,58.0,65.0,20.0,24.0,20.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,-2.0,21.778004131951498,H
Crystal Palace,Newcastle,A Marriner,16477.0,4.0,3.0,65.0,58.0,16.0,20.0,-5.0,0.8333333333333334,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,4.312574402676148,D
Chelsea,Everton,J Moss,16477.0,4.0,3.0,64.0,57.0,30.0,14.0,22.0,1.9565217391304348,3.0,1.0,1.0,6.0,1.0,3.0,1.0,-1.0,19.977165829581352,H
Aston Villa,Stoke,R East,16487.0,6.0,7.0,55.0,59.0,12.0,16.0,-16.0,0.4482758620689655,0.0,0.0,5.0,-11.0,2.0,1.0,2.0,-3.0,-28.169978209139842,A
Chelsea,Burnley,M Atkinson,16487.0,3.0,7.0,66.0,63.0,30.0,23.0,28.0,2.473684210526316,4.0,1.0,0.0,9.0,1.0,1.0,3.0,-4.0,38.50054124673386,D
Crystal Palace,Arsenal,M Clattenburg,16487.0,6.0,5.0,66.0,60.0,19.0,27.0,-14.0,0.6216216216216216,3.0,1.0,1.0,2.0,4.0,0.0,1.0,10.0,-10.885623124369936,A
Hull,QPR,A Taylor,16487.0,10.0,10.0,51.0,80.0,20.0,22.0,-1.0,0.9473684210526315,1.0,1.0,3.0,-5.0,1.0,0.0,4.0,-4.0,2.0959130708917186,H
Man City,Newcastle,C Foy,16487.0,9.0,9.0,72.0,53.0,24.0,17.0,15.0,1.5,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,15.357783700648326,H
Sunderland,West Brom,M Jones,16487.0,6.0,7.0,41.0,50.0,14.0,16.0,-1.0,0.9545454545454546,1.0,1.0,3.0,-2.0,2.0,2.0,1.0,0.0,-11.139799113425273,D
Swansea,Man United,N Swarbrick,16487.0,9.0,4.0,62.0,63.0,14.0,25.0,-17.0,0.6046511627906976,1.0,2.0,2.0,-6.0,3.0,1.0,1.0,5.0,-17.395078684871518,H
Tottenham,West Ham,J Moss,16488.0,2.0,8.0,85.0,52.0,30.0,20.0,5.0,1.15625,3.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,1.302318882098291,D
Everton,Leicester,P Dowd,16488.0,2.0,7.0,55.0,52.0,15.0,16.0,13.0,2.3,1.0,3.0,1.0,0.0,1.0,0.0,4.0,-4.0,20.855202494985107,D
